warehouse_area_m2,daily_throughput,total_equipment_count,workers,shift_type,conveyor_count,rtv_agv_count,srm_count,robot_arm_count,rack_count,wms_implemented,agv_implemented,automation_level,season,day_of_week,equipment_age_years,condition_factor,conveyor_utilization,rtv_utilization,srm_utilization,robot_utilization,avg_conveyor_time,avg_rtv_time,avg_srm_time,avg_robot_time,equipment_efficiency,maintenance_frequency,processing_time_seconds,picking_accuracy_percent,error_rate_percent,labor_cost_per_order_krw
30000,57741,24,19,3,14,7,3,0,60,1,0,2,3,1,10,0.8,0.602,0.646,0.737,0.393,7.31,8.23,4.89,4.09,80,5,5,88,2.6,80000
10000,22384,58,43,1,26,17,11,4,20,1,1,4,4,6,17,0.66,0.602,0.574,0.552,0.498,6.19,9.91,5.33,3.18,66,8.5,5.27,87.1,3.12,80000
5000,10563,20,15,3,5,8,6,1,10,0,0,2,3,6,7,0.86,0.633,0.612,0.557,0.52,6.03,7.63,6.48,4.59,86,3.5,5,90.1,2.12,80000
10000,19069,57,42,2,31,8,14,4,20,0,1,4,3,4,17,0.66,0.648,0.606,0.537,0.487,5.4,10.26,6,2.34,66,8.5,7.38,87.1,3.12,80000
15000,33052,67,50,3,20,13,30,4,30,1,1,5,4,2,9,0.82,0.661,0.494,0.68,0.432,5.38,7.28,5.15,2.76,82,4.5,5,94.7,1.54,80000
15000,35792,83,62,3,36,15,27,5,30,1,1,5,4,6,3,0.94,0.582,0.442,0.772,0.253,3.35,10.67,7.25,2.27,94,1.5,5,98,0.58,80000
15000,8354,77,59,2,28,20,26,3,30,1,1,5,1,5,12,0.76,0.665,0.566,0.693,0.244,5.3,8.91,7.8,3.78,76,6,17.57,92.6,2.02,80000
30000,56862,35,27,2,12,12,10,1,60,0,1,3,3,2,16,0.68,0.442,0.647,0.677,0.533,7.1,10.34,7.16,3.97,68,8,6.85,85.8,3.26,80000
30000,59427,65,51,2,33,15,16,1,60,1,1,4,4,3,16,0.68,0.587,0.526,0.87,0.277,6.77,9.21,6.62,3,68,8,5.25,87.8,2.96,80000
30000,35650,60,44,1,22,17,16,5,60,0,1,5,2,2,15,0.7,0.628,0.55,0.896,0.283,3.16,9.28,4.49,2.23,70,7.5,12.97,90.5,2.5,80000
5000,3555,49,38,1,25,10,13,1,10,1,1,4,1,4,12,0.76,0.556,0.485,0.62,0.342,7.57,10.75,5.59,2.33,76,6,18.63,90.6,2.32,80000
30000,31845,57,44,3,27,12,16,2,60,0,1,4,2,6,17,0.66,0.477,0.517,0.852,0.554,4.19,11.78,8.09,3.2,66,8.5,12.67,87.1,3.12,80000
10000,18572,40,30,3,17,7,14,2,20,1,0,3,3,1,12,0.76,0.732,0.55,0.898,0.518,4.89,9.96,6.63,4.05,76,6,5.84,88.6,2.62,80000
15000,37790,88,67,1,36,22,26,4,30,1,1,5,4,1,11,0.78,0.587,0.554,0.849,0.391,6.52,11.68,9.12,4.71,78,5.5,5,93.3,1.86,80000
5000,12993,19,15,3,12,2,5,0,10,0,0,2,4,4,5,0.9,0.429,0.433,0.707,0.307,4.71,6.12,7.95,3.29,90,2.5,5,91.5,1.8,80000
30000,57214,53,40,1,25,15,10,3,60,1,1,5,4,1,11,0.78,0.483,0.433,0.671,0.361,4.28,7.52,4.59,2.49,78,5.5,5,93.3,1.86,80000
30000,46006,50,38,3,25,11,12,2,60,1,0,3,3,6,4,0.92,0.716,0.431,0.511,0.502,3.85,10.63,5.5,3.14,92,2,5,94.2,1.34,80000
10000,17311,25,17,2,11,6,5,3,20,0,1,3,3,4,16,0.68,0.386,0.444,0.625,0.308,5.39,9.25,7.39,3.62,68,8,6.68,85.8,3.26,80000
15000,28616,31,24,2,14,6,10,1,30,0,0,2,4,1,19,0.62,0.381,0.568,0.677,0.25,4.3,10.02,9.86,4.89,62,9.5,7.17,81.7,4.04,80000
5000,9331,33,25,3,21,5,6,1,10,1,0,3,3,3,2,0.96,0.316,0.543,0.559,0.52,7.27,7.51,8.78,1.18,96,1,5,95.6,1.02,80000
10000,20630,36,28,1,18,11,6,1,20,0,1,3,4,4,2,0.96,0.64,0.658,0.724,0.25,4.28,7.62,9.1,2.59,96,1,5,95.6,1.02,80000
15000,29846,31,22,1,11,6,11,3,30,0,0,3,4,6,7,0.86,0.754,0.484,0.784,0.449,5.7,6.4,9.6,3.02,86,3.5,5,92.1,1.82,80000
5000,2809,63,45,1,25,21,11,6,10,0,1,5,1,7,15,0.7,0.479,0.677,0.76,0.229,4.39,11.82,8.73,2,70,7.5,18.67,90.5,2.5,80000
30000,30257,35,27,1,16,6,12,1,60,0,0,3,2,3,15,0.7,0.687,0.666,0.879,0.232,7.53,9.28,4.27,1.72,70,7.5,11.09,86.5,3.1,80000
10000,7038,31,24,1,12,11,7,1,20,1,1,3,1,4,1,0.98,0.501,0.519,0.74,0.536,4.93,6.32,5.5,1.9,98,0.5,9.04,96.3,0.86,80000
30000,65605,46,35,1,16,14,14,2,60,0,0,4,4,4,5,0.9,0.794,0.505,0.515,0.326,3.44,8.22,4.24,3.73,90,2.5,5,95.5,1.2,80000
15000,10767,38,28,2,21,4,11,2,30,1,1,3,1,6,16,0.68,0.483,0.41,0.737,0.224,3.07,8.14,4.69,2.91,68,8,20.88,85.8,3.26,80000
5000,2478,26,19,3,7,7,10,2,10,1,1,2,1,7,8,0.84,0.571,0.445,0.856,0.227,5.05,7.42,8.37,2.21,84,4,13.02,89.4,2.28,80000
30000,14486,29,22,1,15,4,9,1,60,0,0,2,1,3,3,0.94,0.732,0.417,0.837,0.42,7.24,6.71,4.42,2.85,94,1.5,11.3,92.9,1.48,80000
15000,17900,89,69,1,48,10,29,2,30,1,1,5,2,6,5,0.9,0.574,0.582,0.889,0.241,5.06,8.17,4.38,3.04,90,2.5,8.19,97.5,0.9,80000
15000,22277,28,21,3,14,4,9,1,30,1,0,2,3,7,19,0.62,0.678,0.591,0.867,0.334,7.81,10.19,5.35,1.71,62,9.5,9.81,81.7,4.04,80000
5000,2520,29,22,1,11,5,12,1,10,0,0,2,1,4,6,0.88,0.358,0.483,0.508,0.262,7.69,9.81,4.37,1.03,88,3,12,90.8,1.96,80000
10000,16596,38,29,3,23,7,7,1,20,1,1,3,3,1,8,0.84,0.76,0.698,0.806,0.52,7.94,10.88,8.81,1.36,84,4,5,91.4,1.98,80000
30000,61700,41,32,3,16,9,15,1,60,1,1,4,4,2,16,0.68,0.361,0.635,0.54,0.31,3.49,9.34,6.03,1.01,68,8,5.32,87.8,2.96,80000
30000,44148,98,74,3,48,22,23,5,60,1,1,5,3,7,10,0.8,0.556,0.639,0.667,0.349,5.17,10.18,4.48,2.43,80,5,6.21,94,1.7,80000
30000,77280,39,29,1,19,4,14,2,60,0,0,3,4,2,3,0.94,0.611,0.527,0.631,0.261,6.17,11.06,5.53,1.04,94,1.5,5,94.9,1.18,80000
15000,13374,27,20,1,15,7,3,2,30,1,0,2,2,7,7,0.86,0.788,0.419,0.537,0.452,6.85,9.49,8.94,3.81,86,3.5,9.33,90.1,2.12,80000
10000,19846,80,59,3,35,12,27,6,20,1,0,5,3,5,13,0.74,0.558,0.602,0.848,0.438,7.69,9.41,4.27,1.91,74,6.5,6.04,91.9,2.18,80000
5000,2637,61,47,2,28,18,13,2,10,1,1,4,1,3,2,0.96,0.705,0.549,0.605,0.501,5.87,11.94,7.39,2.02,96,1,8.39,97.6,0.72,80000
5000,5767,61,45,1,23,14,20,4,10,1,1,4,2,7,1,0.98,0.434,0.668,0.725,0.26,5.72,9.42,6.64,1.99,98,0.5,5.92,98,0.56,80000
10000,19776,36,28,2,18,12,5,1,20,1,0,3,3,7,2,0.96,0.619,0.681,0.753,0.216,7.44,9.72,6.51,2.67,96,1,5,95.6,1.02,80000
10000,5593,36,28,3,18,10,7,1,20,1,1,3,1,3,8,0.84,0.467,0.471,0.74,0.34,7.59,6.83,8.86,2.95,84,4,12.41,91.4,1.98,80000
5000,4411,80,62,3,34,16,28,2,10,1,1,5,2,2,2,0.96,0.736,0.694,0.751,0.31,5.49,8.8,7.82,3.57,96,1,6.98,98,0.5,80000
10000,23858,69,52,1,33,10,23,3,20,1,1,5,4,6,7,0.86,0.34,0.687,0.521,0.42,3.5,11.93,6.76,1.57,86,3.5,5,96.1,1.22,80000
30000,46853,102,78,1,45,23,30,4,60,1,1,5,3,4,13,0.74,0.482,0.487,0.706,0.561,6.73,10.02,7.33,4.6,74,6.5,5.32,91.9,2.18,80000
10000,20177,56,41,3,30,7,15,4,20,1,1,4,3,6,19,0.62,0.497,0.601,0.605,0.24,6.77,6.61,7.1,3.97,62,9.5,7.09,85.7,3.44,80000
15000,9732,46,34,1,18,13,12,3,30,0,1,4,1,3,8,0.84,0.599,0.604,0.871,0.588,5.35,8.39,5.45,1.85,84,4,12.93,93.4,1.68,80000
30000,58408,68,52,1,24,21,21,2,60,0,1,5,4,7,1,0.98,0.495,0.572,0.772,0.276,6.11,8.72,5.8,3.33,98,0.5,5,98,0.5,80000
30000,55470,33,24,2,13,7,10,3,60,0,0,3,4,7,3,0.94,0.62,0.546,0.506,0.366,7.5,8.86,7.85,3.05,94,1.5,5,94.9,1.18,80000
15000,36328,28,21,1,11,6,10,1,30,0,0,2,4,1,14,0.72,0.318,0.511,0.779,0.46,7.31,11.2,5.68,2.58,72,7,5,85.2,3.24,80000
10000,20760,88,66,2,49,14,20,5,20,1,1,5,3,1,16,0.68,0.409,0.697,0.859,0.324,5.12,6.62,6.79,2.72,68,8,7.36,89.8,2.66,80000
5000,8118,41,30,2,17,10,11,3,10,1,0,3,3,6,8,0.84,0.381,0.611,0.636,0.393,4.33,7.29,8.96,4.03,84,4,5.06,91.4,1.98,80000
15000,37927,18,13,3,5,7,5,1,30,0,0,2,4,3,11,0.78,0.796,0.559,0.858,0.49,6.22,8.95,5.21,3.38,78,5.5,5,87.3,2.76,80000
5000,10699,78,60,1,36,17,22,3,10,1,1,5,4,3,11,0.78,0.493,0.502,0.767,0.54,5.68,8.18,6.99,2.64,78,5.5,5,93.3,1.86,80000
10000,8399,29,20,2,10,5,11,3,20,1,1,3,2,2,1,0.98,0.601,0.418,0.854,0.491,5.36,7.94,4.72,3.36,98,0.5,5.02,96.3,0.86,80000
10000,19946,15,12,1,5,2,8,0,20,1,0,2,3,6,12,0.76,0.694,0.423,0.609,0.316,7.21,6.47,9.15,4.43,76,6,6.12,86.6,2.92,80000
5000,7736,44,34,1,21,13,9,1,10,1,0,4,3,6,7,0.86,0.561,0.575,0.892,0.319,7.4,7.03,8,1.38,86,3.5,5,94.1,1.52,80000
15000,26493,23,18,3,8,8,7,0,30,0,0,2,4,5,9,0.82,0.427,0.665,0.706,0.394,5.17,8.56,4.38,2.36,82,4.5,5,88.7,2.44,80000
10000,24727,41,31,3,16,9,14,2,20,1,0,3,4,2,4,0.92,0.748,0.664,0.805,0.293,3.51,9.44,4.23,1.44,92,2,5,94.2,1.34,80000
30000,29819,63,48,2,22,20,18,3,60,1,1,5,2,5,7,0.86,0.33,0.556,0.572,0.32,3.12,6.49,5.86,1.99,86,3.5,7.64,96.1,1.22,80000
10000,5932,70,54,2,23,23,22,2,20,1,0,5,1,2,16,0.68,0.649,0.577,0.72,0.228,6.17,9.87,4.24,4.92,68,8,22.79,89.8,2.66,80000
30000,17730,39,28,3,21,5,10,3,60,1,1,3,1,7,6,0.88,0.46,0.637,0.865,0.402,5.74,7,5.28,1.24,88,3,13.03,92.8,1.66,80000
5000,4937,37,28,2,12,9,15,1,10,1,1,3,2,5,15,0.7,0.432,0.676,0.722,0.436,3.91,9.4,8.58,1.78,70,7.5,9.85,86.5,3.1,80000
15000,15043,67,51,1,24,18,22,3,30,1,1,5,2,6,11,0.78,0.56,0.579,0.676,0.265,7.57,7.36,5.98,2.04,78,5.5,10.4,93.3,1.86,80000
15000,31713,74,55,1,26,25,18,5,30,1,1,5,3,1,6,0.88,0.399,0.466,0.689,0.329,4.52,8.57,6.67,4.82,88,3,5,96.8,1.06,80000
5000,9449,51,37,3,26,8,13,4,10,1,1,4,3,3,12,0.76,0.38,0.679,0.892,0.405,5.59,7.61,7.77,1.37,76,6,6.24,90.6,2.32,80000
10000,18970,38,29,3,20,9,8,1,20,1,0,3,4,2,9,0.82,0.603,0.615,0.863,0.391,3.81,7.08,5.98,4.31,82,4.5,5,90.7,2.14,80000
15000,13594,94,72,3,50,10,30,4,30,1,1,5,2,7,14,0.72,0.532,0.427,0.613,0.267,6.43,9.1,6.71,3.21,72,7,12.85,91.2,2.34,80000
30000,25434,45,32,2,21,8,12,4,60,1,0,4,2,2,1,0.98,0.468,0.521,0.767,0.334,6.15,9.85,7.28,1.54,98,0.5,5,98,0.56,80000
10000,15738,102,78,1,44,25,29,4,20,1,1,5,3,2,10,0.8,0.727,0.539,0.592,0.404,4.01,9.05,8.72,4.35,80,5,5,94,1.7,80000
5000,11732,102,76,1,49,24,23,6,10,1,1,5,4,3,14,0.72,0.319,0.571,0.734,0.275,3.39,10.91,6.05,1.84,72,7,5.33,91.2,2.34,80000
15000,9830,72,52,3,33,19,14,6,30,1,1,5,1,5,12,0.76,0.432,0.403,0.528,0.309,6.38,10.73,8.55,1.75,76,6,19.88,92.6,2.02,80000
30000,71470,45,34,2,16,13,14,2,60,1,0,4,4,6,8,0.84,0.518,0.476,0.678,0.228,3.75,10.94,6.59,3.92,84,4,5,93.4,1.68,80000
30000,31933,34,25,1,11,9,12,2,60,1,1,3,2,7,12,0.76,0.735,0.405,0.803,0.403,6.85,7.58,4.07,1.35,76,6,9.36,88.6,2.62,80000
15000,29530,40,31,1,19,12,8,1,30,1,0,4,4,5,17,0.66,0.641,0.678,0.678,0.464,6.77,6.45,8.74,4.08,66,8.5,6.04,87.1,3.12,80000
5000,2609,34,26,3,17,7,9,1,10,1,1,3,1,7,17,0.66,0.689,0.493,0.579,0.592,7.59,9.52,5.82,4.6,66,8.5,20.8,85.1,3.42,80000
15000,8763,16,12,3,5,3,8,0,30,1,0,2,1,2,1,0.98,0.321,0.41,0.813,0.509,4.62,11.41,9.79,4.93,98,0.5,9.28,94.3,1.16,80000
30000,67420,43,32,1,17,9,15,2,60,1,0,3,4,2,4,0.92,0.577,0.432,0.893,0.441,4.46,9.45,6.14,1.8,92,2,5,94.2,1.34,80000
30000,28263,59,44,3,29,10,17,3,60,0,1,4,2,1,11,0.78,0.481,0.537,0.701,0.526,6.18,11.22,9.7,4.44,78,5.5,9.54,91.3,2.16,80000
30000,57623,22,17,1,5,5,12,0,60,0,0,2,3,2,5,0.9,0.642,0.535,0.574,0.259,7.47,7.07,9.53,1.52,90,2.5,5,91.5,1.8,80000
5000,12283,37,28,3,24,4,7,2,10,1,1,3,4,5,8,0.84,0.43,0.57,0.691,0.493,3.95,8.95,5.4,4.62,84,4,5,91.4,1.98,80000
10000,20495,60,46,3,28,15,15,2,20,1,1,4,4,5,8,0.84,0.609,0.612,0.668,0.395,7.75,9.86,7.33,1.81,84,4,5,93.4,1.68,80000
30000,21526,31,23,3,13,5,11,2,60,0,0,2,1,2,16,0.68,0.32,0.418,0.75,0.349,6.3,7.22,7.99,3.02,68,8,23.1,83.8,3.56,80000
30000,32458,68,50,3,29,24,10,5,60,1,1,5,2,5,16,0.68,0.707,0.661,0.812,0.436,7.41,9.62,9.96,1.92,68,8,14.21,89.8,2.66,80000
15000,9297,34,26,2,16,8,9,1,30,0,0,3,1,6,3,0.94,0.366,0.642,0.616,0.37,3.76,11.69,4.02,4.21,94,1.5,10.58,94.9,1.18,80000
5000,9187,89,66,1,45,20,18,6,10,1,1,5,3,6,12,0.76,0.71,0.482,0.739,0.275,5.37,8.21,7.02,4.68,76,6,5.55,92.6,2.02,80000
15000,13366,52,40,2,30,10,11,1,30,1,1,4,2,1,12,0.76,0.418,0.54,0.897,0.593,6.23,10.01,6.16,4.34,76,6,11.02,90.6,2.32,80000
10000,22993,16,12,1,5,8,3,0,20,0,0,2,4,6,2,0.96,0.339,0.59,0.886,0.472,4.52,6.78,9.25,3.07,96,1,5,93.6,1.32,80000
30000,55839,39,28,3,12,9,15,3,60,0,0,3,3,3,1,0.98,0.398,0.604,0.864,0.258,6.56,10.12,7,1.41,98,0.5,5,96.3,0.86,80000
30000,62627,38,28,2,17,4,15,2,60,0,0,3,3,7,9,0.82,0.67,0.577,0.809,0.494,3.88,11.74,6.91,3.14,82,4.5,5,90.7,2.14,80000
10000,6605,52,40,2,29,8,13,2,20,1,1,4,1,6,7,0.86,0.314,0.638,0.692,0.448,6.36,7.55,4.11,2.71,86,3.5,13.46,94.1,1.52,80000
15000,29296,42,32,3,24,10,7,1,30,1,1,3,3,2,16,0.68,0.633,0.666,0.64,0.321,4.32,11.24,6.34,4.26,68,8,6.64,85.8,3.26,80000
10000,6136,22,16,1,10,4,6,2,20,0,1,3,1,7,10,0.8,0.614,0.695,0.846,0.509,5.01,11.99,7.47,1.36,80,5,16.37,90,2.3,80000
10000,22843,80,61,2,23,24,30,3,20,1,1,5,4,4,19,0.62,0.371,0.567,0.582,0.223,4.56,7.76,5.74,3.35,62,9.5,5.98,87.7,3.14,80000
5000,2616,47,36,3,22,8,16,1,10,0,1,4,1,4,16,0.68,0.525,0.624,0.71,0.298,3.15,11.33,9.08,1.01,68,8,18.94,87.8,2.96,80000
15000,38787,56,41,3,24,10,18,4,30,1,1,4,4,1,18,0.64,0.494,0.642,0.778,0.503,5.6,8.73,7.72,3.44,64,9,5.25,86.4,3.28,80000
5000,11131,22,17,3,15,4,3,0,10,1,0,2,4,6,19,0.62,0.642,0.56,0.645,0.539,5.35,10.19,9.35,2.45,62,9.5,6.24,81.7,4.04,80000
30000,49638,22,17,2,9,4,9,0,60,0,1,2,3,3,1,0.98,0.732,0.426,0.544,0.455,7.59,9.15,7.1,1.37,98,0.5,5,94.3,1.16,80000
30000,71803,34,26,1,19,5,9,1,60,1,1,3,4,1,6,0.88,0.538,0.496,0.567,0.357,5.51,10.15,4.25,1.19,88,3,5,92.8,1.66,80000
15000,14544,57,42,3,31,14,8,4,30,1,1,4,2,7,14,0.72,0.757,0.679,0.523,0.462,3.85,9.79,7.63,3.43,72,7,10.8,89.2,2.64,80000
10000,15324,30,22,3,13,7,8,2,20,1,0,3,3,2,18,0.64,0.693,0.615,0.805,0.228,3.62,8.89,8.73,3.81,64,9,7.25,84.4,3.58,80000
30000,61734,33,25,2,12,8,12,1,60,1,0,3,3,7,5,0.9,0.574,0.631,0.851,0.338,4.91,8.58,5.1,1.19,90,2.5,5,93.5,1.5,80000
5000,10808,86,64,2,42,12,27,5,10,1,1,5,4,6,3,0.94,0.33,0.415,0.85,0.532,3.12,11.46,6.15,1.42,94,1.5,5,98,0.58,80000
10000,15751,63,48,2,34,17,9,3,20,1,0,4,3,6,9,0.82,0.726,0.403,0.661,0.595,6.72,9.77,7.93,1.71,82,4.5,5.01,92.7,1.84,80000
5000,2603,69,53,2,39,17,11,2,10,1,1,5,1,6,15,0.7,0.75,0.434,0.89,0.511,7.28,10.5,5,2.05,70,7.5,17.72,90.5,2.5,80000
10000,10675,31,23,3,15,6,8,2,20,1,1,3,2,2,17,0.66,0.783,0.479,0.52,0.475,5.59,10.23,8.46,2.54,66,8.5,14.19,85.1,3.42,80000
15000,9759,23,18,2,13,3,7,0,30,0,0,2,1,4,13,0.74,0.527,0.595,0.84,0.531,6.55,8.15,5.84,2.38,74,6.5,19.35,85.9,3.08,80000
30000,31588,68,53,2,32,15,20,1,60,1,1,4,2,3,17,0.66,0.561,0.452,0.623,0.251,5.96,11.03,6.44,4.69,66,8.5,13.29,87.1,3.12,80000
5000,5133,21,16,3,7,4,9,1,10,0,0,2,2,7,14,0.72,0.648,0.651,0.799,0.584,6.76,9.49,6.92,2.45,72,7,11.71,85.2,3.24,80000
10000,20103,55,42,1,25,15,13,2,20,1,1,4,3,3,11,0.78,0.314,0.697,0.694,0.516,6.21,11.07,6.07,1.81,78,5.5,6.14,91.3,2.16,80000
15000,30234,22,16,2,6,4,11,1,30,0,0,2,3,7,17,0.66,0.682,0.464,0.682,0.446,4.65,7.3,8.7,1.96,66,8.5,7.32,83.1,3.72,80000
10000,21697,65,49,3,25,19,18,3,20,1,1,5,4,6,3,0.94,0.492,0.679,0.884,0.442,4.3,6.49,4.1,4.46,94,1.5,5,98,0.58,80000
10000,19860,43,32,1,18,14,9,2,20,1,1,4,3,7,3,0.94,0.499,0.492,0.891,0.351,6.98,8.51,4.18,2.8,94,1.5,5,96.9,0.88,80000
15000,36529,20,16,3,12,3,5,0,30,1,1,2,4,3,5,0.9,0.385,0.627,0.874,0.404,4.63,8.08,9.91,4.96,90,2.5,5,91.5,1.8,80000
5000,9266,21,15,2,10,6,3,2,10,1,0,2,4,4,2,0.96,0.522,0.597,0.777,0.448,4.33,8.27,6.39,2.49,96,1,5,93.6,1.32,80000
30000,71534,53,41,1,34,10,8,1,60,1,1,4,4,6,2,0.96,0.674,0.68,0.613,0.505,4.44,7.66,7.8,4.09,96,1,5,97.6,0.72,80000
5000,4849,26,20,1,14,4,8,0,10,1,0,2,2,3,8,0.84,0.699,0.66,0.841,0.371,4.53,10.14,4.19,4.54,84,4,7.86,89.4,2.28,80000
5000,3508,27,20,3,12,4,9,2,10,0,1,3,1,2,5,0.9,0.722,0.503,0.71,0.32,6.66,9.43,4.39,2.2,90,2.5,10.01,93.5,1.5,80000
10000,6380,43,33,3,17,11,14,1,20,1,1,4,1,1,10,0.8,0.568,0.491,0.663,0.447,3.58,9.04,8.06,2.27,80,5,14.61,92,2,80000
15000,15944,86,67,3,44,20,20,2,30,1,1,5,2,2,6,0.88,0.306,0.412,0.685,0.227,5.04,11.94,5.08,3.17,88,3,8.65,96.8,1.06,80000
5000,5149,42,32,1,17,9,15,1,10,1,1,4,2,7,18,0.64,0.717,0.692,0.803,0.287,3.52,8.01,8.08,4.18,64,9,14.69,86.4,3.28,80000
30000,53232,15,12,2,7,2,6,0,60,1,0,2,3,5,1,0.98,0.721,0.451,0.853,0.366,4.7,6.5,5.03,1.02,98,0.5,5,94.3,1.16,79580
15000,32258,26,19,2,7,5,12,2,30,1,1,2,3,1,7,0.86,0.407,0.646,0.588,0.395,3.97,7.91,8.72,3.67,86,3.5,5,90.1,2.12,80000
5000,5361,20,15,1,6,7,6,1,10,1,1,2,2,2,16,0.68,0.676,0.501,0.693,0.576,6.41,11.55,8.1,2.51,68,8,14.57,83.8,3.56,80000
5000,9105,54,42,2,25,8,20,1,10,1,1,4,3,3,2,0.96,0.338,0.523,0.532,0.364,5.74,11.95,8.3,4.96,96,1,5,97.6,0.72,80000
5000,9774,39,28,1,19,11,6,3,10,1,0,3,4,2,4,0.92,0.601,0.566,0.577,0.536,3.52,11.3,9.09,3.34,92,2,5,94.2,1.34,80000
10000,20317,26,19,3,11,8,5,2,20,0,1,3,3,6,12,0.76,0.562,0.523,0.533,0.406,3.35,10.28,6.77,3.17,76,6,5.61,88.6,2.62,80000
15000,34405,51,38,3,18,13,17,3,30,1,1,4,4,7,13,0.74,0.454,0.615,0.526,0.282,3.25,6.86,5.65,3.15,74,6.5,6.1,89.9,2.48,80000
15000,30048,53,40,2,22,12,16,3,30,1,1,4,3,1,11,0.78,0.746,0.576,0.732,0.224,3.72,8.58,4.79,3.32,78,5.5,5.02,91.3,2.16,80000
30000,20145,46,36,2,24,6,15,1,60,0,0,3,1,2,9,0.82,0.368,0.505,0.74,0.209,5.28,11.97,4.42,4.63,82,4.5,15.26,90.7,2.14,80000
30000,61123,26,20,3,10,7,8,1,60,0,1,2,3,1,13,0.74,0.556,0.45,0.579,0.588,7.41,11.15,4.83,3.55,74,6.5,5.7,85.9,3.08,80000
5000,5307,32,24,2,15,3,12,2,10,1,0,2,2,1,17,0.66,0.424,0.638,0.87,0.341,3.01,6,7.11,2.4,66,8.5,16.21,83.1,3.72,80000
15000,38384,63,49,2,35,9,18,1,30,1,1,4,4,4,17,0.66,0.651,0.681,0.507,0.416,3.84,9.17,5.64,2.36,66,8.5,5.73,87.1,3.12,80000
30000,58941,42,32,1,19,7,15,1,60,1,1,4,3,5,11,0.78,0.512,0.488,0.701,0.391,4.7,10.01,5.72,2.95,78,5.5,5.82,91.3,2.16,80000
5000,10295,14,11,1,7,2,5,0,10,0,1,2,3,1,13,0.74,0.457,0.626,0.734,0.353,6.34,11.04,5.23,3.26,74,6.5,6.12,85.9,3.08,80000
30000,16431,27,20,3,14,5,7,1,60,1,0,3,1,3,3,0.94,0.353,0.526,0.512,0.261,5.05,9.59,8.17,2.01,94,1.5,11.39,94.9,1.18,80000
15000,8849,49,36,1,16,14,16,3,30,0,1,4,1,4,16,0.68,0.651,0.693,0.735,0.256,7.95,7.8,7.3,4.26,68,8,22.48,87.8,2.96,80000
30000,60066,52,39,3,31,7,11,3,60,1,1,4,4,7,11,0.78,0.467,0.592,0.626,0.418,6.9,7.79,7.57,4.7,78,5.5,5,91.3,2.16,80000
5000,5469,38,28,1,18,6,11,3,10,1,1,4,2,7,8,0.84,0.64,0.472,0.626,0.592,6.46,11.53,8.48,3.77,84,4,9.41,93.4,1.68,80000
10000,21465,60,47,3,26,15,18,1,20,1,1,4,3,6,10,0.8,0.404,0.672,0.667,0.304,5.96,10.12,8.35,3.12,80,5,5.26,92,2,80000
5000,3164,66,52,1,32,18,15,1,10,1,1,4,1,7,9,0.82,0.498,0.694,0.644,0.585,5.81,8.26,9.64,4.9,82,4.5,14.55,92.7,1.84,80000
15000,29809,25,18,3,13,4,6,2,30,1,0,2,3,3,19,0.62,0.482,0.559,0.658,0.248,5.52,10.11,6.25,2.74,62,9.5,9.78,81.7,4.04,80000
5000,2681,45,32,1,21,7,13,4,10,1,1,4,1,7,18,0.64,0.511,0.459,0.688,0.439,5.92,9.89,9.86,3.3,64,9,18.5,86.4,3.28,80000
5000,10234,75,57,1,35,17,20,3,10,0,1,4,4,6,2,0.96,0.38,0.53,0.684,0.399,3.51,7.95,8.84,1.06,96,1,5,97.6,0.72,80000
10000,19806,25,17,2,11,5,6,3,20,1,1,3,4,7,11,0.78,0.685,0.545,0.572,0.281,3.73,11.09,6.63,4.56,78,5.5,5,89.3,2.46,80000
30000,29733,40,30,1,20,9,9,2,60,1,0,3,2,4,11,0.78,0.476,0.407,0.604,0.401,6.36,7.81,6.92,4.1,78,5.5,8.49,89.3,2.46,80000
10000,5745,20,14,1,10,3,5,2,20,1,0,2,1,1,2,0.96,0.44,0.541,0.717,0.497,5.19,10.47,9.27,4.06,96,1,12.63,93.6,1.32,80000
5000,8557,22,17,3,8,6,8,0,10,0,0,2,3,4,9,0.82,0.693,0.64,0.66,0.283,4.5,9.88,5.74,2.6,82,4.5,5.11,88.7,2.44,80000
30000,54434,21,15,3,9,4,6,2,60,1,0,2,3,5,17,0.66,0.631,0.513,0.663,0.569,7.12,10.18,5.89,1.91,66,8.5,7.15,83.1,3.72,80000
15000,10382,20,16,2,7,2,11,0,30,0,0,2,1,7,4,0.92,0.49,0.615,0.55,0.599,3.79,7.28,6.79,4.55,92,2,11.12,92.2,1.64,80000
10000,17607,17,13,3,7,5,5,0,20,0,0,2,3,7,10,0.8,0.738,0.63,0.505,0.414,4.62,7.2,4.14,3.56,80,5,5,88,2.6,80000
5000,9283,29,22,2,15,5,8,1,10,1,0,2,4,3,8,0.84,0.8,0.68,0.577,0.576,5.04,10.23,6.79,4.68,84,4,5,89.4,2.28,80000
10000,8019,57,44,1,28,17,11,1,20,0,1,4,2,6,3,0.94,0.744,0.444,0.716,0.328,5.48,10.17,4.08,3.33,94,1.5,6.35,96.9,0.88,80000
30000,65486,57,44,3,24,16,16,1,60,1,1,4,4,3,2,0.96,0.657,0.461,0.785,0.516,6.6,6.07,9.24,1.95,96,1,5,97.6,0.72,80000
