warehouse_size,daily_orders,item_types,workers,shift_type,wms_implemented,agv_implemented,season,day_of_week,processing_time,picking_accuracy,error_rate,labor_cost_per_order
39122.028142522664,893,1805,70,1,1,0,4,3,229.0416199738375,91.31420445288857,3.1994916643952918,1895.5511165710918
38558.90205842567,385,2740,99,2,0,0,3,2,57.8399214446643,86.63013870683427,5.815333888618782,7638.46729507666
33654.27726699472,271,4351,30,2,0,1,3,6,39.33889386520238,93.9249474926743,4.332791983472097,2839.431427205277
38652.735848543234,210,4587,10,1,0,0,1,3,140.78077693058012,88.33359806995983,5.186416495899316,1425.7335713565913
24304.32193284007,415,3675,38,3,1,1,2,3,70.1446358791905,99.5,3.2247298994790503,1060.041142622703
18681.362260159985,830,2950,84,3,1,0,2,7,121.79159944971974,93.41589848431009,2.4841327101017443,2580.776638514138
10969.005992042892,817,1358,67,3,1,0,1,2,160.6928846760675,94.49254647277004,3.4421211528869056,2225.0473551192445
11229.597199822743,714,2358,96,3,1,0,1,7,55.03043131055417,97.65569444896697,2.9669283575631664,2362.5297995769324
35365.38359753347,616,1198,30,1,0,1,1,1,207.58013797676176,87.75436159613778,3.8224756778139244,1734.9439559385787
14187.495162570935,455,1849,56,1,1,0,4,2,66.42148929639228,98.99260154110151,3.2074327501809554,2693.182726597515
48241.40661179711,692,3355,99,2,1,0,1,6,44.12243417423284,95.65697757000197,3.097101431078123,2443.18273555693
36618.80926362029,78,4491,99,2,1,1,3,6,10.0,99.5,1.5522219532268327,23344.15817584818
41118.814055881834,980,4374,93,1,1,1,3,1,171.33574275781706,99.5,1.8970702845598297,1334.8740920360028
8196.570006980095,413,2717,43,3,1,0,2,4,91.65351008661966,87.38783421179035,3.2716483320411456,1473.362641823255
14886.805567613017,617,1183,19,3,1,0,1,4,260.898806169498,93.32773084067503,3.440591671521003,1000.0
11971.63900145492,520,3813,40,3,1,1,2,5,155.03465036409088,99.5,2.058219120331697,1334.0959961744234
24878.592123696817,784,1090,66,3,0,0,1,6,159.69578925070846,89.92347861727472,5.5647367946719735,2445.4371816865964
43799.13381461849,320,1626,48,1,1,1,4,2,29.655499650273747,95.78443045958927,1.7877756484287592,3217.9126192087842
43690.76036652405,67,3059,64,3,1,1,2,5,41.36853340994867,99.5,1.5608649631633171,17675.008160523957
10924.411495696628,169,319,62,2,1,0,2,2,19.68565086838471,97.48612830565975,1.9780868525389415,7803.423149042015
40353.93965881073,593,3782,19,3,1,0,3,7,115.30061669426077,97.5063022646476,4.239694709354955,1774.3995410567
31501.988372550386,437,4720,54,3,1,0,4,5,69.22855182461494,92.3708457996641,2.6818552271609595,2007.4289010380048
15668.811883280305,780,4304,32,2,1,1,3,3,183.86875664301982,99.5,2.17986838217873,1000.0
21911.225713073884,287,1217,91,1,1,1,4,7,10.0,99.5,2.1525533666203645,5252.516535074088
17531.182801739855,874,2796,63,3,0,0,2,1,320.97240472647104,78.85919593983161,5.065595045171942,1845.2737551067232
13511.259501034308,716,1444,51,2,0,0,3,1,221.05114545718655,80.7179992314536,5.101010468495003,1888.1963419527067
46730.98312638338,391,4809,46,1,1,0,1,1,71.4305528373395,91.38592015151566,3.0458762422241863,2479.061374683927
46994.22894916878,717,2142,26,2,1,0,2,6,201.57254820692538,97.86590167471326,3.4956293290960443,1244.4328999069817
33021.02934274089,543,1478,65,3,1,0,4,1,93.87204370196501,94.42849068200657,2.4522995484953816,2543.302737279469
48563.43716528301,586,1373,33,2,0,1,4,2,235.4048755627598,87.38496576348935,4.553425091094911,1210.0352602302041
16225.619193195453,736,2498,59,3,0,0,4,1,316.7799020963742,83.69254306850131,5.072672901375317,2312.29429821739
43841.099198108255,677,3897,94,2,1,0,1,7,62.71716234968393,99.11618427184905,2.198661927570703,2169.158165981517
7036.213505849953,413,1426,96,3,1,1,2,7,16.533101319139874,99.5,2.407084741666176,3826.2609608308885
9443.174309719963,742,410,46,3,1,0,1,3,249.36546149717546,96.80635496117745,3.2116709743042877,2280.2751353080043
9646.925399377178,651,2864,81,3,1,0,4,2,80.09301924143874,97.27180080060621,2.2475620035854367,2551.4712398972665
49524.42946008342,434,4004,72,2,1,1,1,6,15.616764403736633,99.01420168572533,1.240326962261579,1570.097316152089
42840.891968130825,415,1362,81,1,1,1,1,1,24.01910736037523,98.02112109682027,2.9183373154297025,2797.6118182291657
47169.90252138546,581,4585,79,3,1,1,1,1,58.37282121947745,99.5,2.089915539768953,2691.211266378411
8456.13717414897,964,2039,44,2,1,1,1,5,252.13154525251568,97.87167699271735,2.5786731558617833,1464.8754481842896
8154.866283856563,800,4007,49,3,0,1,4,5,310.45938993177754,85.44808135296452,3.857616511231402,1062.3826336573493
48590.35725084607,208,3658,54,2,1,1,3,7,29.012575314356585,99.5,1.6334835022380054,5582.107884355835
37917.34088194126,220,2810,78,2,1,1,2,4,39.715410319838035,99.35982334417855,1.0244490679806875,6453.612150070763
30786.899027855707,673,4062,72,3,1,1,4,4,86.99327929590252,97.78294938993656,1.4640715988837607,1839.0661490610457
22201.351338985627,808,878,86,3,1,1,4,7,55.96059715232912,95.89980479955128,1.9017389402863083,2390.428437372252
27360.2983325022,776,4225,34,2,0,0,1,2,355.0405812862814,84.32576313845505,4.433665474061552,1267.5387093862462
15521.577489187885,572,1720,30,2,1,0,4,6,161.6523438193705,94.68133551847397,2.0453219562463536,1708.1022113773836
6289.359240994453,907,4686,56,3,0,0,1,4,367.8865126454124,86.32900639134212,5.475774885287022,1032.9689366002249
17217.140114422007,312,2002,55,3,0,0,2,3,43.34402382781229,86.96512184134536,5.31783079837548,4132.676715343873
46867.92890761965,769,2951,37,2,1,1,2,7,172.47007063603374,97.67489743172882,1.480728089578014,1000.0
28847.326411860482,836,4656,30,1,1,0,4,1,379.8821030143817,90.9632497996851,2.8050381467202774,1000.0
6560.271690172987,94,1910,96,2,0,1,1,4,10.0,87.74269428794089,4.380652781704726,22405.77310926415
42172.91080467285,58,1411,13,2,1,0,2,3,41.968229361551266,91.57498453478183,3.4464769350543847,5397.568721547698
43974.56954200256,388,1730,62,2,1,0,2,4,44.63808754104042,99.5,2.9717350583101596,3004.5168925805156
17552.213423306453,956,986,94,3,0,1,3,1,133.14741014939523,87.9690145846244,4.293166487789068,2014.2800472396957
9627.916647086451,459,4142,49,2,1,1,4,3,86.51065164019752,99.5,1.171688396161113,1659.3445593196548
39586.15989109409,430,4973,69,2,0,1,1,6,53.218234843601614,87.03637997729776,3.8569156816560146,2553.031968770575
46798.67974305045,473,4783,99,1,1,1,4,4,76.93403360351074,99.5,2.583443937844928,4022.2100081830827
22904.787900066036,576,2760,37,1,0,0,2,6,179.19935536628023,85.93364769385447,5.066553451231981,1539.7812507160863
49615.41055292564,71,2786,89,1,1,1,1,5,27.785955632597826,99.5,2.3263232035885393,21994.53655341478
33517.02198944881,511,3914,87,2,1,1,3,6,29.75740351103518,90.43656557187957,1.4949770303580878,2533.1244151335195
45104.003287862106,294,884,92,2,0,0,4,5,47.79834869702487,86.66217331334772,4.569148464871871,7838.144991282722
29699.27606941699,839,2085,54,1,1,0,3,1,216.79155309053294,94.13588337823377,2.9842438377884886,1424.6176736616114
28934.229492725746,779,2675,29,2,1,0,1,7,178.34387461103032,88.97966393670056,3.8291036863059014,1137.6905692454434
21410.180430545144,237,2856,85,1,0,1,3,6,32.56106027535575,93.29011929102037,3.9597171008438146,7093.8166563944815
40842.88338756688,92,2358,81,2,1,0,3,3,33.165446570231204,92.73825941190006,2.624648986481851,17586.31549836783
7164.153968541595,91,4606,20,2,1,0,2,6,56.1157726647247,98.26826577347015,3.0192959313661403,4601.19547539654
11105.974300652568,992,475,16,3,1,1,4,2,298.1639512048761,99.5,1.7425203703396548,1000.0
48494.63824484371,309,1198,58,3,1,0,2,1,26.201624051299824,93.97727636796176,2.955977765411978,3923.1715512079554
7791.654363295169,516,2929,87,3,1,1,4,6,28.00847259383571,94.93796695866787,2.7917386386247998,2475.994300811748
24891.50394190056,293,605,47,3,1,1,1,2,15.342363024769014,98.52378978715406,1.7990062211621825,3252.553108818851
12314.209436091853,237,1029,13,1,1,1,4,1,79.72307870409887,98.77734993948856,2.136257912910455,1000.0
35527.63484763559,593,1969,27,1,0,0,3,7,158.98902484967996,85.51765057541257,5.601238873826504,1296.853424901612
8608.404056545098,252,2255,21,2,1,0,3,7,27.291428686442696,98.53468427864769,2.5084389327090792,1000.0
32150.038829541565,713,2745,28,1,1,1,2,1,221.91702738949178,99.5,2.1802576074722486,1000.0
20819.401702236413,819,4056,53,2,0,0,2,4,359.96950466890587,85.67937709334034,4.787105578542601,1853.3795177578613
24851.774850378457,940,4917,77,1,1,0,2,4,254.47604229721875,97.20093544004389,2.9444905631964224,1698.9252138923916
23680.62227906245,228,1754,58,1,0,1,1,7,14.398363740548872,92.74528421874885,2.911709457187942,6094.504083758703
33139.848186690484,172,2002,12,3,1,0,3,6,39.814791385961094,93.99912634461785,2.8280589025936687,1682.8653547638116
13737.329107073701,224,1814,94,3,0,0,1,3,43.6738745649305,88.07059193255603,5.087643389466962,9822.708709133463
34050.74816423426,50,2413,89,2,1,0,2,4,40.277950870112235,98.34882699126534,3.0794385604955763,35416.36514657289
37795.38000154592,74,3361,22,3,1,0,4,7,41.331963119444005,99.15904819178853,1.679551160328147,5784.227012173645
6080.2270180199985,530,913,76,2,1,1,4,7,18.159674220486064,98.3016142341773,2.255749787680931,3548.7090955018125
26379.044279004564,880,4783,86,2,1,1,3,3,107.80002453607445,96.65140716592093,2.682919302778232,2131.5391183144575
32552.40945622426,489,3446,91,3,0,1,1,3,59.48799496106555,90.11552094748728,3.724690736698935,5225.9551308769
35409.25818028507,687,1466,63,2,0,1,4,5,156.6203955445041,86.47836010677308,2.686467321595917,1802.6182313832
21101.506220101688,540,3829,96,3,0,0,3,3,57.91618635357673,86.01609510651755,5.602337219996852,4132.395088281589
30375.181447493105,695,1470,18,1,1,1,2,5,220.649680998254,99.5,1.0762958077360425,1000.0
5290.896100536975,183,3502,47,2,0,0,4,3,61.26892673962224,81.10235090966253,5.116393371470082,6042.3830388144415
29773.92562683015,942,1158,71,1,0,0,4,6,261.6635113609431,85.55443090746921,5.626544458651038,2080.124055153708
24335.301350981656,577,2988,10,2,0,0,4,7,263.47510181653314,78.94373888025012,5.800973753256198,1273.523378465556
8031.959218486658,922,1614,48,3,0,0,4,2,435.5518399756463,80.31073150551876,5.668460218782356,1892.80130170831
40939.510116048645,437,3380,25,3,0,1,3,5,168.1355904286215,92.26222779947427,3.5133105809864826,1790.7520229276554
44588.85810324546,545,4386,18,2,0,0,1,2,298.86373329269946,88.45182265177921,4.433668123220176,1205.277324747126
39111.81894550474,357,298,11,2,1,0,4,7,110.13114438818899,92.78084954749232,2.777552826725577,1000.0
7450.972131507691,542,3184,79,3,1,0,2,4,58.661194435657116,97.29208934471858,2.583352520878755,2595.9906684429393
40252.42489981273,265,3532,77,3,1,1,3,6,12.97320889686888,96.52906457457313,1.5944995681855776,4673.1654541642865
41397.18455712578,603,1396,72,1,1,1,2,4,51.39319918912061,97.52303895159358,3.1103418982915567,2153.667800476981
27975.66839278266,164,3653,37,3,0,0,3,2,52.130420564201806,83.29538389181077,4.803728720884513,5986.30365498327
40244.695459550545,376,1744,10,1,1,1,4,3,145.2940747762438,99.5,1.824644777688252,1003.7204879806033
12572.536482847077,892,789,72,1,1,1,3,5,116.87573726616351,99.5,1.783699446721617,1057.3407429311274
11266.108006734928,899,1173,87,2,0,1,3,2,136.1995013681396,92.37985621549538,3.929812470547332,2331.225688933308
39897.73835235497,401,1824,41,2,1,0,2,6,61.93874362480757,89.97744290355828,2.929165107321698,1415.171475329847
6497.058702621129,753,2912,34,2,0,0,2,1,403.0925258713951,84.573730374731,3.863024895381727,2196.299530928675
23481.91604262498,71,3656,25,2,1,0,1,2,53.60532871757954,97.38827811799571,2.7632689384122253,7382.636395454544
5073.969070060236,868,3336,82,1,1,0,3,4,117.15543354200207,95.3231124433752,3.414690396794598,2339.6898307555944
44428.66152213002,376,612,97,1,1,0,4,1,32.36813013593214,95.9873203361304,2.9467560584097265,4932.678225503065
41108.08030030959,162,328,52,3,1,1,2,7,10.0,99.5,2.323633743220244,4848.4140922309425
17575.03882935062,555,292,77,2,1,1,1,5,45.234424738025616,99.5,1.3304191322317591,2577.16898082267
24266.982786355395,746,1050,69,3,1,0,3,4,129.892159584212,97.38331372399658,2.7719471324297147,2332.432747028817
36900.46007479922,171,4468,47,2,1,1,4,6,21.753866407742567,99.5,2.854914093038499,4863.007331953997
11255.099233958495,940,160,63,2,1,1,2,3,170.2997684148466,99.5,1.8307100096305227,1996.3530326951277
31649.96296991482,51,1133,59,1,1,1,2,1,10.0,99.5,1.7482479190563505,20776.21751544006
17329.464476148733,440,4018,53,3,1,0,1,7,59.43648457694396,94.59756447120063,2.8000504689344314,2543.7382853812765
49156.59098260746,680,3891,87,1,1,1,3,5,76.69486514039214,99.5,1.2990459661418812,2963.033275069797
11682.805173965637,275,769,30,2,0,0,3,7,43.075197197141236,90.76350286170712,5.06910856555222,3073.1332676265724
28673.71332878313,623,766,37,1,0,0,2,2,264.13226503655767,77.9650888507544,4.342416128785905,1294.7019220971663
23556.491927360647,561,2594,99,1,1,1,4,3,35.59498313076702,99.5,1.2817286329778828,2886.4837886648825
41554.67811111777,885,4312,59,2,0,1,1,2,279.4898616840653,92.98835464473339,3.7648782038483595,1285.468061549271
46242.01180019814,131,1652,82,2,1,0,2,3,31.11732199802186,99.5,2.2336497200550345,12420.943643771681
38475.73342859684,997,4924,35,2,0,1,4,5,472.3764313135921,91.44919007778397,4.561045115161135,1000.0
40833.52985368095,715,3526,81,1,1,0,4,5,135.1186711910347,99.5,2.920629136615314,1957.1666781830713
31253.96835582958,536,3305,25,3,1,0,2,6,159.45618161066653,92.46517568421952,2.557920760028116,1000.0
45407.984728325864,605,3761,97,2,1,0,4,4,65.30505628217409,91.45728964528759,3.2086007871895967,2889.8746774726055
43563.398664930755,607,3979,75,2,1,0,1,6,46.637761155296516,92.68229375373127,2.177203692979093,3223.9422829380874
26304.604671875964,609,1897,93,3,1,0,3,3,34.94858382434467,97.77153255278304,3.411597051346443,3395.7826473008827
10359.794114452232,436,4600,81,1,1,1,2,5,53.728787922482844,99.5,1.6958867462776204,3525.5945111199685
18624.880772238525,932,3940,21,3,1,0,2,5,404.1610805459898,95.26009309824319,3.038491570703577,1000.0
31627.26360015802,441,4832,60,3,1,1,1,2,28.944508544567842,99.5,2.9617228974124767,2061.6721068274437
24697.25712200936,903,3832,59,2,1,1,3,1,211.83537231797823,97.42356181623794,2.821689077902267,1356.4036799371665
26825.809438581855,315,169,94,1,0,0,3,2,21.082070835872194,86.89998047821372,5.0113154263384345,6757.535933389317
39593.62091131308,593,3965,34,3,1,0,4,6,179.73381805992798,92.63415590671211,2.8874499001206146,1000.0
32752.07184410492,484,4597,97,1,1,0,3,4,77.45204741179553,99.5,3.5998210163919735,4037.911576345966
35832.85309750013,911,1053,32,3,0,0,4,2,514.4207931907667,82.93334337227378,5.102379441200892,1261.0950124077058
29588.318339545945,62,1462,38,3,1,0,2,7,10.52063094490335,96.17992115001597,3.1176589807195496,11988.01296932964
46965.50189176824,137,353,69,1,1,1,1,3,14.536921047814644,99.5,2.094664153646187,9214.315567346997
35437.926600950275,304,3923,94,2,1,0,2,5,56.37933266438642,94.2623637327487,2.805826530849421,6031.400970781634
14159.069324910337,238,354,77,3,0,0,4,2,34.716113576824746,85.19605178829329,5.039878263449608,7658.618723069436
46095.335882567175,743,4479,65,3,0,1,1,7,138.4501743817865,91.25218539220175,3.943259677058929,2079.1507038376776
19947.763492777965,617,1323,60,2,0,0,3,5,103.30652420604193,83.31836447176607,4.497073217625518,1576.4634667791124
15755.654059967452,150,3110,18,1,1,1,2,7,10.19635956256245,99.5,1.5962788874628764,1661.022356488414
46593.93051736511,677,3240,10,3,1,0,3,3,259.44004069340343,98.16855241887829,3.318077742519718,1000.0
16538.58624645238,610,4667,40,3,1,0,2,7,145.61807483012146,96.45031967579011,3.1906548061323923,1467.3018378384547
25559.96322817701,527,3591,76,2,1,1,2,7,30.85477110926638,99.46343463547508,1.7261850607426068,2371.9266512336367
7799.229118656094,200,264,30,3,1,1,3,6,10.0,99.5,1.901905927073767,2364.4281966184394
41924.50914856942,104,4973,51,1,0,1,2,2,39.04280326943931,92.94695844826633,3.7606207142391557,11213.391744927409
26047.42771870179,494,3467,47,3,0,1,1,5,126.08446552363785,90.79065243586436,3.1459403026959354,3459.5357030912623
22514.387838054747,311,1948,10,3,1,1,3,6,37.50388223476996,99.5,1.1765680708535768,1000.0
17555.37306565085,433,1316,12,2,1,0,3,1,168.71405275758278,86.43612001128683,2.7096159466247696,1000.0
18644.890272991273,417,472,86,1,1,0,2,3,35.14227948710511,95.0742906142874,3.9283237182809776,3883.8172542614157
37992.217016155984,472,857,80,1,1,0,4,6,30.174501014597833,94.10522153805528,3.132599317974151,3066.6728605899048
10999.706735415883,847,443,84,3,0,1,4,4,168.75503157024158,83.70038030334285,4.631883423027738,1733.196967094529
13437.700570354114,158,1645,56,3,0,1,4,6,28.804271842428594,89.82744674098362,4.5285081414740675,8074.0808384732245
31239.75907759541,815,1525,47,3,1,1,2,7,134.31388365192714,99.5,2.360546398243048,1000.0
12228.512567834781,767,1273,40,3,0,0,3,4,276.72879543155824,85.7290355710291,5.039396509103923,1387.4621915537653
5305.8446863750305,429,4781,88,2,1,1,3,6,33.5061353688109,92.81894754479761,1.6398661407947315,2928.7582348162578
35923.54984109045,375,3528,41,3,1,1,3,3,51.58625566791018,97.69651220437841,2.127914824217197,1724.2240589777618
17201.401402126463,772,424,83,1,0,0,4,6,103.18518034383057,87.19586650752953,4.901539096001555,2455.533295139082
17005.75472452239,669,4668,49,1,1,1,3,6,91.37833799629375,99.5,1.1394120873551379,1000.0
36201.98923334836,523,2681,64,3,0,0,4,5,117.88469583780733,81.53892315598043,5.377366649033904,3158.9854155555254
12036.296374019377,89,4057,89,1,0,0,2,3,36.71142753135252,86.64655127742648,5.886343634237023,25193.75590413619
25008.24460612571,592,4176,75,2,0,0,1,2,95.97856310693919,79.98131829606528,5.202106432638666,3525.1661020752094
9779.62224148053,119,1289,11,2,1,0,1,5,57.5216520223958,94.99183941467267,2.6939718867682942,2226.9985450688323
42068.58745778602,423,3926,73,2,0,0,4,2,91.12787246327835,84.40580050742567,4.822721485651495,5630.1410064957645
28588.83219784883,958,2828,89,3,1,0,3,5,185.89529198470848,98.91688028470402,2.35577490720535,2137.490558870181
25017.77117032383,608,664,68,2,1,1,1,7,36.76464192683202,90.86221350675517,1.8808644810968742,1392.6368341350221
25880.019268839183,113,4224,20,1,1,0,1,5,15.857987134534458,91.84255976901076,3.1362845586018033,3232.371244463757
44569.60085131523,496,2758,44,3,0,1,3,6,68.00480161332118,91.25800940932189,4.070676763303466,1663.7184011993663
42126.589361426,826,4101,69,2,1,1,4,4,147.49272317713346,99.5,2.6848505538270926,1000.0
